htmlBody,scriptTag,hexadecimalURLs,domainsCount,dotsCount,isAccountTerm,isDearTeam,imagesAsURL,ipUrls,isPayPalTerm,isLoginTerm,isBankTerm,isVerifyTerm,isAgreeTerm,isSuspendTerm,phishingTermsWeight,domainSender,isPhishing
True,False,0,2,3,False,False,0,0,False,False,False,False,False,False,1.33241,False,False
False,False,0,3,2,False,False,1,0,False,False,False,False,False,False,0.0,False,False
True,False,0,1,2,False,False,1,0,False,False,False,False,False,False,0.0,False,False
True,False,0,0,0,False,False,0,0,False,False,False,False,False,False,0.9030470526315789,False,False
False,False,0,2,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,3,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,1.3822714315789473,False,False
False,False,0,6,3,False,False,0,0,False,False,False,False,False,False,1.33241,True,False
False,False,0,0,0,True,False,0,0,False,False,False,True,False,False,2.3102492631578944,True,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
True,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,1,1,False,False,0,0,False,False,False,False,False,False,0.0,True,False
True,False,0,2,2,False,False,0,0,False,False,False,False,False,False,0.9030470526315789,True,False
True,False,0,2,2,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.0,True,False
True,False,0,1,4,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,2,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,1.33241,False,False
True,False,0,0,0,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,3,3,False,False,0,0,False,False,False,False,False,False,0.9889196842105262,False,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,1.33241,False,False
False,False,0,1,4,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,1,2,False,False,1,0,False,False,False,False,False,False,1.33241,False,False
True,False,0,2,2,False,False,0,0,False,False,False,False,False,False,0.0,True,False
True,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.9889196842105262,True,False
True,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,1,1,False,False,0,0,False,False,False,False,False,False,0.9030470526315789,True,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,1.33241,False,False
False,False,0,3,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
True,False,0,0,0,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,0,0,False,False,0,0,False,False,False,False,False,False,0.34349029999999997,True,False
False,False,0,0,0,False,False,0,0,False,False,False,False,False,False,0.0,True,False
True,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,2,2,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,17,3,False,False,0,0,False,False,False,False,False,False,1.33241,False,False
False,False,0,0,0,False,False,0,0,False,False,False,False,False,False,0.0,False,False
True,False,0,2,2,False,False,0,0,False,False,False,False,True,False,0.0831024947368421,False,False
False,False,0,0,0,False,False,0,0,False,False,False,False,False,False,0.9030470526315789,False,False
False,False,0,0,0,False,False,0,0,False,False,False,False,False,False,0.9030470526315789,True,False
True,False,0,3,3,False,False,0,0,False,False,False,False,False,False,1.0277007894736843,True,False
True,False,0,3,2,False,False,0,0,False,False,False,True,False,False,1.468144,True,False
False,False,0,3,2,False,False,0,0,False,False,False,False,False,False,1.7008309999999998,True,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.2936288157894737,False,False
False,False,0,1,3,False,False,0,0,False,False,False,False,False,False,0.0,False,False
True,False,0,2,2,False,False,0,0,False,False,False,False,False,False,0.7977839473684211,True,False
False,False,0,2,4,False,False,0,0,False,False,False,False,False,False,0.7977839473684211,True,False
False,False,0,4,2,False,False,0,0,False,False,False,False,False,False,0.9030470526315789,True,False
False,False,0,1,1,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,1.33241,False,False
False,False,0,0,0,False,False,0,0,False,False,False,False,False,False,0.9030470526315789,False,False
False,False,0,0,0,True,False,0,0,False,False,False,False,False,False,1.7451523157894737,False,False
True,False,0,0,0,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,1,2,False,False,0,0,False,False,False,False,True,False,1.415512494736842,False,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
True,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,1.33241,False,False
False,False,2,2,2,False,False,0,0,False,False,False,False,False,False,0.9030470526315789,False,False
True,False,0,0,0,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,5,2,True,False,0,0,False,False,False,False,False,False,2.5429362631578947,False,False
False,False,0,6,4,False,False,0,0,False,False,False,True,True,False,1.631578952631579,False,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,1.33241,False,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,1.33241,False,False
False,False,0,2,2,False,False,0,0,False,False,False,False,False,False,0.0,True,False
True,False,0,0,0,False,False,0,0,False,False,False,False,False,False,0.7977839473684211,True,False
True,False,0,3,3,False,False,0,0,False,False,False,False,False,False,1.1135734210526316,True,False
True,False,0,0,0,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,3,3,False,False,0,0,False,False,False,False,False,False,1.33241,False,False
True,False,0,0,0,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,0,0,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,0,0,True,False,0,0,False,False,False,False,False,False,1.7451523157894737,True,False
False,False,0,0,0,False,False,0,0,False,False,False,False,False,False,0.9030470526315789,False,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.9030470526315789,True,False
True,False,0,0,0,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
True,False,0,2,3,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,2,2,False,False,0,0,False,False,False,True,False,False,0.565096947368421,True,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,4,3,False,False,0,0,False,False,False,False,False,False,1.33241,False,False
True,False,0,0,0,False,False,0,0,False,False,False,False,False,False,0.9030470526315789,False,False
True,False,0,0,0,False,False,0,0,False,False,False,False,False,False,0.0,True,False
True,False,0,6,3,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,2,2,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,0,0,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,1,2,True,False,0,0,False,False,False,False,False,False,1.7451523157894737,True,False
False,False,0,3,2,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,3,3,False,False,0,0,False,False,False,False,False,False,0.0,False,False
True,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.9030470526315789,True,False
False,False,0,4,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.9030470526315789,False,False
True,False,0,3,2,False,False,0,0,False,False,False,False,False,False,0.9030470526315789,True,False
False,False,0,3,2,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,2,2,False,False,0,0,False,False,True,False,False,False,1.8836565263157894,False,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.9889196842105262,False,False
False,False,0,0,0,False,False,0,0,False,False,False,False,False,False,0.0,False,False
True,False,0,0,0,False,False,0,0,False,False,False,False,False,False,0.9030470526315789,True,False
True,False,0,0,0,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,2,2,False,False,0,0,False,False,False,False,False,False,0.9030470526315789,True,False
True,False,0,2,2,False,False,0,0,False,False,False,False,False,False,0.9030470526315789,True,False
True,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.9030470526315789,False,False
False,False,0,3,3,False,False,0,0,False,False,False,False,False,False,1.33241,False,False
True,False,0,0,0,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,3,2,False,False,0,0,False,False,False,False,True,False,0.0831024947368421,True,False
True,False,0,0,0,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,0,0,False,False,0,0,False,False,False,False,False,False,0.9030470526315789,True,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,1.33241,False,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,3,2,False,False,0,0,False,False,False,False,False,False,1.33241,False,False
False,False,0,2,2,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,0,0,False,False,0,0,False,False,False,False,False,False,0.0,True,False
True,False,0,0,0,False,False,0,0,False,False,False,False,False,False,0.0,True,False
True,False,0,3,2,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,1,1,False,False,0,0,False,False,False,False,False,False,0.0,True,False
True,False,0,1,2,False,False,0,0,False,False,False,False,True,False,0.4404432052631579,True,False
False,False,0,1,1,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,4,23,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,2,2,False,False,0,0,False,False,False,False,False,False,0.9030470526315789,True,False
False,False,0,0,0,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,3,2,False,False,2,0,False,False,False,False,False,False,0.0,False,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.0,True,False
True,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,1,2,True,False,0,0,True,False,True,False,True,False,3.556786668421053,True,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,3,3,3,False,False,0,0,False,False,False,False,False,False,0.9030470526315789,False,False
False,False,0,2,2,False,False,0,0,False,False,False,False,False,False,0.9030470526315789,True,False
False,False,0,1,1,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.9030470526315789,True,False
True,False,1,3,3,False,False,0,0,False,False,False,False,False,False,1.8337950421052631,True,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,0,0,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,0,0,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,1.33241,False,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,2,3,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,0,0,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,1.33241,False,False
True,False,0,0,0,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,3,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,3,2,False,False,0,0,False,False,False,False,False,False,0.9030470526315789,False,False
False,False,0,3,2,False,False,0,0,False,True,False,False,False,False,2.670360157894737,True,False
False,False,0,0,0,False,False,0,0,False,False,True,False,False,False,1.329639842105263,True,False
True,False,0,0,0,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,1.33241,False,False
True,False,0,3,3,False,False,0,0,False,False,False,False,False,False,0.12465373684210528,True,False
False,False,0,1,1,False,False,0,0,False,False,False,False,False,False,0.0,True,False
True,False,14,32,4,False,False,6,0,False,False,True,False,False,False,2.365650936842105,True,False
False,False,0,2,2,True,False,0,0,False,False,False,False,False,False,2.6481993684210523,False,False
False,False,0,2,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,0,0,False,False,0,0,False,False,False,False,True,False,0.0831024947368421,True,False
True,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
True,False,0,2,2,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,3,4,False,False,0,0,False,False,False,False,False,False,1.33241,True,False
False,False,0,2,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,1.33241,False,False
True,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.0,True,False
True,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,0,0,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,2,2,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,3,2,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,1.33241,False,False
False,False,0,3,2,False,False,0,0,False,False,False,False,False,False,0.9030470526315789,False,False
False,False,0,1,1,False,False,0,0,False,False,False,False,False,False,0.7977839473684211,True,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,2,2,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,0,0,False,False,0,0,False,False,False,False,False,False,0.0,True,False
True,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,0,0,False,False,0,0,False,False,False,False,False,False,0.0,True,False
True,False,0,2,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
True,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,0,0,False,False,0,0,False,False,False,False,False,False,0.0,True,False
True,False,0,2,2,False,False,0,0,False,False,False,False,False,False,1.0886426157894737,False,False
False,False,0,1,2,True,False,0,0,False,False,False,False,False,False,1.7451523157894737,False,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.9030470526315789,True,False
False,False,0,3,3,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,2,2,False,False,0,0,False,False,False,False,False,False,0.9030470526315789,True,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
True,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.0,True,False
True,False,0,1,2,False,False,0,0,False,False,False,False,False,False,1.33241,False,False
True,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,0,0,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,2,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,4,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,2,2,False,False,0,0,False,False,False,False,False,False,0.9030470526315789,False,False
False,False,0,0,0,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,0,0,False,False,0,0,False,False,False,False,False,False,0.7977839473684211,True,False
False,False,0,2,2,False,False,0,0,False,False,False,False,False,False,0.9889196842105262,False,False
True,False,0,0,0,False,False,0,0,False,False,False,False,True,False,0.0831024947368421,False,False
False,False,0,3,2,False,False,0,0,False,False,False,False,False,False,0.9030470526315789,False,False
False,False,0,0,0,False,False,0,0,False,False,False,False,False,False,0.9030470526315789,False,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,2,13,False,False,0,0,False,False,False,False,False,False,0.9030470526315789,False,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,2,3,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,2,3,False,False,0,0,False,False,False,False,False,False,0.0,False,False
True,False,0,5,2,False,False,0,0,False,False,False,False,False,False,0.9030470526315789,True,False
False,False,0,0,0,False,False,0,0,False,False,False,False,False,False,0.9030470526315789,False,False
False,False,0,3,2,False,False,0,0,False,False,False,False,False,False,0.9030470526315789,True,False
True,False,0,2,2,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,2,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,2,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
True,False,0,2,2,False,False,0,0,False,False,False,False,False,False,0.0,True,False
True,False,0,1,2,False,False,0,0,False,False,False,False,False,False,1.8919667368421051,True,False
True,False,0,2,2,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,0,0,False,False,0,0,False,False,False,False,False,False,0.9030470526315789,False,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,1.33241,False,False
False,False,0,3,2,False,False,0,0,False,False,False,False,False,False,0.9030470526315789,False,False
False,False,0,3,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
True,False,0,0,0,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,2,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,1.33241,False,False
True,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.9889196842105262,True,False
True,False,0,2,2,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,2,2,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,1,2,False,False,0,0,False,True,False,False,False,False,0.34903047368421053,True,False
False,False,0,3,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
True,False,0,2,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,0,0,False,False,0,0,False,False,False,False,True,False,0.986149547368421,True,False
True,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,3,3,False,False,0,0,False,False,True,False,False,False,2.662049842105263,False,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.0,True,False
True,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,0,0,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,1,7,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,1,7,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,4,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
True,False,0,2,2,False,False,0,0,False,False,False,False,False,False,0.9030470526315789,True,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,1.33241,False,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.04709141052631579,True,False
True,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.0,True,False
True,False,0,2,2,False,False,0,0,False,False,False,False,False,False,0.9030470526315789,True,False
False,False,0,3,2,False,False,0,0,False,False,False,False,False,False,0.9030470526315789,False,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,1.33241,False,False
False,False,0,0,0,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,1.33241,False,False
False,False,0,1,2,False,False,1,0,False,False,False,False,False,False,1.33241,False,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
True,False,0,1,4,False,False,0,0,False,False,False,False,False,False,0.0,False,False
True,False,0,1,3,False,False,0,0,False,False,False,False,False,False,0.0,True,False
True,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
True,False,0,0,0,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.9252077173684209,True,False
True,False,0,0,0,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,1.33241,False,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
True,False,0,2,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
True,False,0,2,2,False,False,0,0,False,False,False,False,False,False,1.33241,False,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.9030470526315789,False,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,1.33241,False,False
False,False,0,2,2,False,False,0,0,False,False,False,False,False,False,0.0,True,False
True,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.0,True,False
True,False,0,3,2,False,False,0,0,False,False,False,False,False,False,0.0,True,False
True,False,0,2,2,False,False,0,0,False,False,False,False,False,False,0.9030470526315789,True,False
True,False,0,2,2,False,False,0,0,False,False,False,False,False,False,0.9030470526315789,True,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,0,0,False,False,0,0,False,False,False,False,True,False,0.8808864421052632,True,False
True,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,0,0,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,2,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,2,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,0,0,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,3,3,False,False,0,0,False,False,False,False,False,False,2.235457052631579,False,False
False,False,0,1,3,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,0,0,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,0,0,False,False,0,0,False,False,False,False,False,False,0.9501384631578947,True,False
True,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,4,2,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,1.33241,False,False
True,False,0,2,2,False,False,0,0,False,False,False,False,False,False,1.8919667368421051,True,False
True,False,0,2,2,False,False,0,0,False,False,False,False,False,False,1.8919667368421051,False,False
True,False,0,2,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
True,False,0,4,2,False,False,0,0,False,False,False,False,False,False,0.9030470526315789,True,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,1.33241,False,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.0,True,False
True,False,0,2,2,False,False,0,0,False,False,False,False,False,False,0.34349029999999997,True,False
False,False,0,3,2,False,False,0,0,False,False,False,False,False,False,0.9030470526315789,False,False
False,False,0,3,2,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,0,0,False,False,0,0,False,False,False,False,False,False,0.18559556315789474,True,False
False,False,0,1,1,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.0,True,False
True,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,1.33241,False,False
False,False,0,0,0,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,2,3,False,False,0,0,False,False,False,False,False,False,0.0,True,False
True,False,0,0,0,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,0,0,False,False,0,0,False,False,False,False,False,False,0.0,True,False
True,False,0,1,2,False,False,0,0,False,False,False,False,False,False,1.33241,True,False
False,False,0,2,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,1,1,False,False,0,0,False,False,False,True,False,False,1.362880894736842,False,False
False,False,0,2,2,False,False,0,0,False,False,False,False,False,False,0.9030470526315789,False,False
False,False,0,2,2,False,False,0,0,False,False,False,False,False,False,0.9030470526315789,True,False
True,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.12465373684210528,False,False
True,False,0,2,3,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,4,2,False,False,0,0,False,False,True,False,False,False,1.329639842105263,True,False
False,False,0,0,0,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,4,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
True,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
True,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.9030470526315789,True,False
True,False,0,3,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,3,2,False,False,0,0,False,False,False,False,False,False,0.9030470526315789,True,False
True,False,0,2,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
True,False,0,2,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,2,2,False,False,0,0,False,False,False,False,False,False,0.9030470526315789,True,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,1.33241,False,False
False,False,0,5,5,False,False,1,0,False,False,False,False,False,False,0.9030470526315789,False,False
True,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
True,False,0,2,2,False,False,0,0,False,False,False,False,False,False,0.0,True,False
True,False,0,1,2,False,False,0,0,False,False,False,False,False,False,1.2465373526315788,True,False
False,False,0,3,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,1.33241,False,False
True,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
True,False,0,2,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,0,0,False,False,0,0,False,False,False,False,False,False,0.0,True,False
True,False,0,0,0,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,3,3,False,False,0,0,False,False,False,False,False,False,1.33241,True,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,1.33241,False,False
False,False,0,0,0,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,1,2,False,False,0,0,False,False,True,False,False,False,1.7590027894736842,False,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,3,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,0,0,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,1.33241,False,False
True,False,0,2,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,2,2,False,False,0,0,False,False,False,False,False,False,0.9030470526315789,False,False
False,False,0,3,2,False,False,0,0,False,False,False,False,False,False,0.0,True,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,1.33241,False,False
False,False,0,3,2,False,False,0,0,False,False,False,False,False,False,0.9030470526315789,True,False
True,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,2,2,False,False,0,0,False,False,False,False,False,False,0.9889196842105262,False,False
False,False,0,2,3,False,False,0,0,False,False,False,False,False,False,1.33241,False,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,2,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,0,0,True,False,0,0,False,False,False,False,False,False,2.734072,False,False
False,False,0,1,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
False,False,0,2,3,False,False,0,0,False,False,False,False,False,False,1.33241,False,False
True,False,0,3,2,False,False,0,0,False,False,False,False,False,False,0.0,False,False
