htmlBody,scriptTag,hexadecimalURLs,domainsCount,dotsCount,isAccountTerm,isDearTeam,imagesAsURL,ipUrls,isPayPalTerm,isLoginTerm,isBankTerm,isVerifyTerm,isAgreeTerm,isSuspendTerm,phishingTermsWeight,domainSender,isPhishing
1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,10,0,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,0,0
1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,1,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0
0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,10,0,0
1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,1,0
1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,1,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,1,0
1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,10,0,0
1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,10,0,0
0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,10,0,0
1,0,0,1,8,0,0,0,0,0,0,0,0,0,0,10,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,10,0,0
1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,0,0
1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,10,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,0,0
1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,10,0,0
1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,1,0
1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,10,0,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,1,0
1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,1,0
1,0,0,2,2,0,0,0,0,0,1,0,0,0,0,10,1,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,10,0,0
1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,10,1,0
1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,10,0,0
1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,10,1,0
1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,10,1,0
1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,1,0
0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,10,0,0
1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,1,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,1,0
1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,1,0
1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,1,0
1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,1,0
1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,1,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,1,0
1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,1,0
1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,1,0
1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,1,0
1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,0,0
1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,10,0,0
1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,10,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10,1,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,1,0
1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,1,0
1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,1,0
1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,10,0,0
1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,1,0
1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,1,0
1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,10,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,17,3,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
1,0,0,2,2,0,0,0,0,0,0,0,0,1,0,10,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,10,1,0
1,0,0,3,2,0,0,0,0,0,0,0,1,0,0,10,1,0
0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,10,0,0
1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,10,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,6,4,0,0,0,0,0,0,0,1,0,0,10,0,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,10,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,10,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,10,1,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,10,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
1,0,0,6,3,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,10,0,0
1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,1,0
1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,1,0
1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,10,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,10,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,1,0
1,0,0,1,2,0,0,0,0,0,0,0,0,1,0,10,1,0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,4,23,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,3,2,0,0,2,0,0,0,0,0,0,0,10,0,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,1,0
1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,10,1,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,1,0
1,0,1,3,3,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,10,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,1,0
1,0,11,29,4,0,0,6,0,0,0,0,0,0,0,10,1,0
0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,1,0
1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,1,0
1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,0,0
1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,1,0
1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0
0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,10,0,0
1,0,0,5,2,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,10,1,0
1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,0,0
1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,1,0
1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,1,0
1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,10,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0
1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,1,0
1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,1,0
